Sex_I,Sex_M,Sex_F,Length,Diameter,Height,Weight,Age,Shucked Weight,Viscera Weight
0,1,0,1.375,1.0875,0.3625,23.8986285,15.0,9.298636,5.42892925
1,0,0,0.9625,0.7375,0.2125,7.18659825,7.0,2.9199985,1.63009625
0,0,1,1.6125,1.25,0.5625,46.096287,15.0,16.6411565,11.49572225
0,0,1,1.25,0.9875,0.35,20.28406725,10.0,8.97261675,4.989512
1,0,0,0.875,0.65,0.2125,4.932813,10.0,1.99863975,0.97805775
0,0,1,1.525,1.175,0.4,30.46153775,8.0,13.96212875,6.690482
0,0,1,1.1875,0.9,0.3125,12.6722265,9.0,4.80524025,2.2963095
0,1,0,1.5,1.1625,0.45,33.8209535,8.0,14.58581775,8.9300925
0,1,0,1.375,1.0625,0.3875,26.01066625,13.0,7.86698625,6.8889285
0,1,0,1.6,1.4375,0.4375,41.34774575,11.0,17.7184375,7.540967
0,1,0,1.475,1.175,0.45,31.85066325,13.0,11.92096475,7.95203475
0,0,1,1.6375,1.2625,0.4875,40.83745475,11.0,19.504456,10.78698475
0,1,0,1.4875,1.1625,0.375,26.0531905,9.0,12.28950825,5.00368675
1,0,0,1.3,1.025,0.275,14.69921575,8.0,6.13766675,2.59397925
0,1,0,1.1375,0.9375,0.3125,13.721158,7.0,6.10931725,2.891649
1,0,0,1.2125,0.925,0.35,14.35902175,8.0,6.87475375,2.494756
1,0,0,0.9875,0.75,0.225,8.09378225,5.0,3.92640575,1.77184375
0,1,0,1.7625,1.3875,0.5375,60.6962795,11.0,29.66775175,10.8578585
0,1,0,1.8,1.4625,0.55,54.260943,11.0,25.95396725,12.700576
0,0,1,1.45,1.125,0.4875,23.43086175,9.0,11.43902325,4.9044635
1,0,0,1.2125,0.9125,0.2625,14.75591475,8.0,5.5281525,3.4869885
0,0,1,1.2625,1.025,0.375,17.98775775,17.0,6.8889285,3.78465825
0,0,1,1.5375,1.175,0.4375,36.81182575,14.0,14.55746825,9.7238785
1,0,0,1.15,0.925,0.3,15.12445825,6.0,7.49844275,3.061746
1,0,0,0.8375,0.6125,0.225,5.71242425,7.0,2.721552,1.14815475
1,0,0,1.2,0.8375,0.3125,14.855138,7.0,6.973977,3.10427025
1,0,0,1.1625,0.85,0.275,9.808927,11.0,4.03980375,2.0695135
0,1,0,1.55,1.3125,0.3875,30.7592075,10.0,12.870673,5.57067675
1,0,0,1.1125,0.9,0.275,12.00601325,9.0,5.159609,2.16873675
0,1,0,1.5875,1.2,0.475,41.5887165,15.0,16.51358375,8.5898985
1,0,0,0.775,0.5375,0.1875,3.61456125,7.0,1.60174675,0.77961125
0,1,0,1.5375,1.275,0.375,36.740952,9.0,15.4504775,9.39785925
0,1,0,1.4375,1.1125,0.35,20.8935815,10.0,9.2135875,3.98310475
0,1,0,1.2875,1.1375,0.3375,20.48251375,9.0,8.3631025,4.60679375
0,0,1,1.5,1.1875,0.3875,34.302895,10.0,18.5122235,4.80524025
1,0,0,1.0,0.8,0.2375,9.865626,6.0,5.499803,1.5025235
0,1,0,1.525,1.1875,0.4125,31.638042,15.0,12.133586,6.25106475
1,0,0,1.15,0.8625,0.2625,12.7289255,7.0,5.556502,2.67902775
0,0,1,1.525,1.25,0.45,40.766581,9.0,14.69921575,10.58853825
0,1,0,1.0375,0.8125,0.35,11.8217415,10.0,4.35164825,2.87747425
0,1,0,1.5,1.25,0.4,28.7747425,19.0,11.32562525,4.91863825
1,0,0,1.1625,0.8875,0.3,14.10387625,8.0,6.73300625,2.8066005
0,0,1,1.6625,1.3125,0.45,44.74968575,14.0,19.220961,6.4920355
0,1,0,1.15,0.9125,0.3125,13.2392165,10.0,5.37223025,2.67902775
0,1,0,1.3625,1.125,0.4,24.42309425,16.0,8.29222875,4.37999775
1,0,0,0.9,0.6625,0.1875,5.06038575,6.0,2.22543575,0.9922325
0,1,0,1.6125,1.275,0.4,33.55163325,11.0,15.762322,6.76135575
1,0,0,1.1,0.9125,0.2875,14.2030995,9.0,6.90310325,2.381358
1,0,0,0.9,0.7125,0.2625,6.84640425,7.0,2.59397925,1.6159215
0,0,1,1.6875,1.275,0.4875,39.179009,10.0,17.13727275,9.00096625
0,1,0,1.85,1.3375,0.4625,46.776675,13.0,20.808533,12.77144975
0,1,0,1.7375,1.325,0.475,48.931237,11.0,21.61649375,12.360382
0,0,1,1.5625,1.225,0.475,48.23667425,11.0,21.16290175,11.63746975
0,1,0,1.3375,1.0875,0.3875,25.27357925,13.0,9.68135425,5.0178615
0,1,0,1.625,1.3125,0.475,45.71356875,11.0,22.0275615,10.44679075
0,1,0,1.7,1.2875,0.425,45.68521925,11.0,23.85610425,8.674947
0,1,0,1.35,1.05,0.3375,22.89222125,11.0,9.87980075,5.08873525
1,0,0,1.125,0.875,0.3625,14.8834875,15.0,5.91087075,2.83495
1,0,0,1.275,1.0,0.3125,15.80484625,9.0,7.41339425,3.38776525
0,0,1,1.5,1.1375,0.3625,25.21688025,10.0,11.8784405,4.86193925
1,0,0,0.925,0.6875,0.225,5.85417175,7.0,2.721552,1.11980525
0,1,0,1.125,0.825,0.2625,14.04717725,8.0,7.29999625,2.324659
0,1,0,1.4125,1.1375,0.425,25.69882175,18.0,9.695529,4.422522
0,0,1,1.125,0.8875,0.2625,14.81261375,8.0,6.7188315,3.30271675
1,0,0,0.725,0.525,0.175,3.16096925,5.0,1.360776,0.58116475
0,1,0,1.4625,1.15,0.3625,26.46425825,9.0,13.551061,5.17378375
0,1,0,1.7875,1.3625,0.45,49.34230475,10.0,24.6924145,9.8372765
0,1,0,1.375,1.1,0.4,27.9242575,8.0,13.16834275,5.6982495
0,0,1,1.175,0.8875,0.35,12.2753335,12.0,4.32329875,2.6932025
1,0,0,1.2875,1.0,0.3,18.6823205,13.0,7.66853975,5.0745605
0,1,0,1.6625,1.3125,0.4375,40.9083285,11.0,18.80989325,10.90038275
0,1,0,1.0375,0.8625,0.3375,10.95708175,13.0,3.628736,1.984465
0,1,0,1.5875,1.25,0.45,32.715323,9.0,12.48795475,6.56290925
0,1,0,1.45,1.1375,0.4875,52.7017205,9.0,26.7902775,12.076887
0,1,0,0.725,0.5625,0.2,3.67126025,10.0,1.51669825,0.737087
0,1,0,1.5,1.1875,0.375,28.066005,10.0,10.942907,6.22271525
0,0,1,1.5375,1.1875,0.425,29.9087225,9.0,15.3937785,6.973977
1,0,0,0.6375,0.4875,0.1375,2.05533875,4.0,0.80796075,0.4819415
1,0,0,0.875,0.65,0.225,5.00368675,7.0,2.041164,1.00640725
0,0,1,1.5,1.1625,0.4125,25.16018125,12.0,8.7599955,6.973977
0,1,0,1.45,1.1625,0.4,29.32755775,12.0,8.9300925,7.37087
0,0,1,1.175,0.9375,0.2625,14.5432935,11.0,6.577084,4.025629
1,0,0,1.45,1.0625,0.3625,23.530085,11.0,10.7444605,4.55009475
0,1,0,1.25,1.0,0.3125,19.06503875,7.0,9.525432,3.40194
1,0,0,1.4375,1.125,0.375,24.323871,10.0,12.7289255,4.706017
1,0,0,1.0875,0.825,0.2375,11.1413535,6.0,6.2085405,2.1262125
1,0,0,0.9375,0.725,0.2375,6.0384435,5.0,2.721552,1.1623295
0,1,0,1.275,1.025,0.3875,36.35823375,9.0,16.1308655,8.2497045
1,0,0,1.0375,0.825,0.225,10.19164525,6.0,4.819415,2.2963095
0,0,1,1.45,1.125,0.5875,30.3623145,14.0,8.50485,5.839997
0,0,1,1.4875,1.2,0.4,34.28872025,8.0,14.81261375,8.391452
0,0,1,1.6375,1.35,0.5375,44.09764725,11.0,19.7029025,8.391452
1,0,0,1.2125,0.95,0.3125,14.78426425,8.0,6.27941425,3.345241
1,0,0,1.375,1.0375,0.375,22.43862925,10.0,10.02154825,4.989512
0,1,0,1.5,1.175,0.325,28.64716975,9.0,11.9918385,6.2085405
0,1,0,1.175,0.9375,0.3,16.45688475,8.0,7.540967,2.65067825
1,0,0,0.675,0.5125,0.1875,3.345241,4.0,1.6726205,0.8788345
0,1,0,1.5625,1.3,0.4375,39.98696975,10.0,19.5895045,9.128539
1,0,0,1.15,0.9125,0.275,12.74310025,8.0,4.97533725,2.891649
1,0,0,1.075,0.85,0.2625,12.48795475,6.0,6.76135575,2.11203775
0,1,0,1.7125,1.3625,0.5125,50.81647875,9.0,23.09066775,11.793392
0,0,1,1.2,0.95,0.3625,16.726205,12.0,6.577084,3.9972795
0,0,1,1.525,1.1625,0.4,30.40483875,10.0,13.70698325,7.12989925
0,1,0,1.6625,1.3375,0.5625,61.90113325,27.0,21.36134825,11.0846545
0,0,1,1.0875,0.9875,0.2625,10.30504325,9.0,3.855532,2.778251
0,1,0,1.55,1.275,0.4375,36.32988425,10.0,16.20173925,6.76135575
0,0,1,1.5875,1.2125,0.4125,35.98969025,11.0,15.97494325,8.68912175
0,1,0,1.2375,0.975,0.375,24.1821235,14.0,9.31281075,5.3580555
0,1,0,1.2125,0.9125,0.3875,29.1716355,8.0,12.00601325,6.47786075
0,0,1,1.4625,1.1375,0.4125,28.292801,12.0,9.7805775,7.07320025
0,1,0,1.2875,0.9875,0.3,18.313777,9.0,8.0796075,3.86970675
1,0,0,0.6,0.4375,0.1125,1.984465,5.0,0.89300925,0.66621325
0,0,1,1.7625,1.425,0.4625,49.9234695,10.0,21.1770765,10.56018875
0,0,1,1.425,1.1125,0.3625,24.87668625,8.0,11.679994,6.1518415
0,0,1,1.5875,1.225,0.425,35.76289425,9.0,15.26620575,7.55514175
1,0,0,0.5375,0.425,0.1375,1.71514475,6.0,0.58116475,0.396893
1,0,0,1.375,1.05,0.3875,25.854744,9.0,14.0330025,5.11708475
1,0,0,1.05,0.775,0.2375,7.9095105,6.0,3.55786225,1.4458245
0,1,0,1.425,1.1,0.2375,23.4450365,8.0,9.62465525,6.27941425
1,0,0,1.0125,0.7625,0.225,8.00873375,7.0,3.231843,1.63009625
0,0,1,1.8,1.375,0.45,43.09124,10.0,18.0586315,9.2135875
0,0,1,1.25,0.95,0.3875,18.5689225,17.0,6.81805475,4.0539785
0,1,0,1.525,1.225,0.375,31.2694985,23.0,12.0485375,5.74077375
0,0,1,1.4625,1.125,0.4,30.5324115,10.0,14.16057525,8.15048125
1,0,0,0.7875,0.575,0.225,3.64291075,7.0,1.2190285,1.13398
1,0,0,1.3125,1.0,0.3625,17.27902025,9.0,7.030676,4.5075705
0,1,0,1.625,1.2875,0.4375,41.97143475,20.0,15.01106025,7.711064
1,0,0,0.875,0.6625,0.2125,4.91863825,6.0,2.19708625,0.963883
0,0,1,1.625,1.3625,0.4375,43.21881275,10.0,16.726205,9.241937
0,0,1,1.725,1.3125,0.475,42.297454,12.0,18.21455375,11.07047975
0,1,0,1.625,1.3125,0.475,42.51007525,14.0,17.76096175,11.35397475
0,1,0,1.5625,1.2625,0.4625,32.78619675,10.0,14.74174,6.81805475
0,1,0,1.575,1.225,0.425,33.29648775,11.0,14.89766225,7.7394135
0,1,0,1.2125,0.8875,0.3,15.5071765,10.0,6.0951425,4.57844425
0,0,1,1.35,1.1,0.3375,27.1871705,17.0,6.76135575,6.2652395
0,1,0,1.2625,1.0125,0.35,24.8058125,12.0,7.55514175,4.932813
0,1,0,1.7,1.3,0.4125,41.8863863,11.0,20.525038,7.9095105
0,1,0,0.875,0.6625,0.225,5.03203625,12.0,1.63009625,1.190679
0,1,0,1.65,1.25,0.4125,37.40716525,9.0,18.9091165,7.6260155
0,1,0,1.3875,1.1375,0.4,29.97959625,13.0,11.12717875,6.463686
0,1,0,1.3375,1.1,0.4125,24.8058125,10.0,7.9095105,5.10291
1,0,0,1.2375,0.95,0.3625,14.5999925,13.0,4.9611625,2.778251
0,1,0,1.5625,1.225,0.4125,31.65221675,11.0,13.87708025,7.41339425
0,1,0,1.3625,1.05,0.35,21.27629975,22.0,7.01650125,3.685435
0,1,0,1.15,0.9375,0.325,16.25843825,9.0,7.10154975,3.3735905
0,0,1,1.3125,1.0625,0.3625,22.66542525,15.0,9.48290775,5.9250455
0,0,1,1.6125,1.275,0.4,35.19590425,9.0,16.48523425,7.824462
0,0,1,1.3125,1.0375,0.375,20.28406725,13.0,6.67630725,4.8477645
1,0,0,1.6,1.225,0.3375,31.18445,10.0,13.834556,7.10154975
0,0,1,1.5,1.1625,0.3875,29.48348,11.0,13.48018725,7.087375
0,0,1,1.5,1.2,0.45,30.17804275,10.0,12.74310025,6.95980225
1,0,0,1.3,1.025,0.35,19.8163005,10.0,9.62465525,3.6570855
0,0,1,1.5875,1.3125,0.45,38.82464025,11.0,17.973583,9.015141
0,1,0,1.6375,1.275,0.5375,50.56133325,11.0,25.18853075,11.60912025
0,0,1,1.5875,1.275,0.425,34.68561325,9.0,15.081934,7.6827145
0,0,1,1.4875,1.175,0.3875,33.38153625,9.0,15.365429,7.6260155
0,1,0,1.6,1.225,0.3875,31.99241075,9.0,13.5227115,7.6260155
0,0,1,1.3,1.0375,0.3625,22.80717275,10.0,9.42620875,4.89028875
0,1,0,0.975,0.7,0.3125,15.989118,7.0,8.60407325,2.70737725
0,1,0,1.7,1.35,0.3875,43.488133,10.0,19.0225145,10.7444605
0,1,0,1.65,1.325,0.4875,43.95589975,10.0,18.44134975,9.34116025
1,0,0,1.05,0.7625,0.275,7.93786,9.0,2.664853,2.22543575
0,0,1,1.225,0.925,0.35,16.5844575,10.0,6.8889285,3.2601925
1,0,0,1.35,1.05,0.35,20.97863,8.0,10.19164525,4.5075705
0,0,1,1.175,0.875,0.3625,14.67086625,11.0,5.3013565,3.50116325
0,0,1,1.6,1.225,0.45,38.55532,9.0,18.5122235,9.8372765
0,1,0,1.275,0.975,0.3375,21.8007655,8.0,11.15552825,4.12485225
0,1,0,1.3375,1.0375,0.3375,22.11261,8.0,8.97261675,4.7910655
1,0,0,1.15,0.875,0.2875,11.77921725,7.0,5.10291,2.778251
1,0,0,0.45,0.3125,0.0875,0.75126175,4.0,0.26932025,0.15592225
0,1,0,1.0125,0.775,0.25,10.9145575,7.0,4.9044635,2.59397925
0,1,0,0.4375,0.3375,0.1,0.86465975,5.0,0.3118445,0.21262125
0,0,1,1.675,1.3625,0.4,43.70075425,15.0,16.96717575,7.27164675
0,1,0,0.8375,0.6625,0.2375,5.59902625,9.0,2.25378525,1.06310625
0,1,0,0.8375,0.6375,0.1875,4.63514325,8.0,1.74349425,0.97805775
0,1,0,1.4625,1.125,0.375,28.2644515,11.0,11.49572225,8.0229085
0,1,0,1.3875,1.1,0.3375,25.58542375,13.0,10.78698475,5.96756975
1,0,0,1.4375,1.1125,0.4,26.01066625,9.0,12.757275,5.48562825
1,0,0,0.725,0.525,0.15,2.96252275,5.0,1.17650425,0.623689
0,1,0,1.6125,1.25,0.45,41.4186195,11.0,16.96717575,6.87475375
1,0,0,0.9,0.65,0.2,5.08873525,5.0,2.097863,0.89300925
1,0,0,1.3625,1.075,0.325,21.53144525,8.0,10.149121,4.3374735
0,0,1,1.6125,1.3,0.4375,37.83240775,10.0,18.9091165,7.55514175
0,0,1,1.475,1.1625,0.4,31.19862475,13.0,14.344847,7.15824875
1,0,0,1.2,0.925,0.3125,13.437663,9.0,5.0745605,2.93417325
1,0,0,1.0875,0.85,0.2875,11.12717875,6.0,5.17378375,2.211261
0,1,0,1.4125,0.975,0.3125,21.092028,11.0,9.979024,3.685435
1,0,0,1.1375,0.8625,0.2625,11.35397475,8.0,4.649318,2.14038725
1,0,0,0.825,0.65,0.2125,5.57067675,7.0,2.59397925,1.20485375
0,0,1,1.6,1.1875,0.35,30.40483875,8.0,13.87708025,6.50621025
1,0,0,0.9625,0.7125,0.225,7.030676,6.0,2.65067825,1.871067
1,0,0,0.6625,0.525,0.15,2.73572675,5.0,1.20485375,0.623689
0,0,1,1.2625,1.0,0.3125,16.5277585,7.0,6.973977,3.685435
0,1,0,1.4375,1.15,0.4125,25.95396725,8.0,11.35397475,6.98815175
1,0,0,0.7,0.525,0.2125,3.04757125,5.0,1.17650425,0.680388
1,0,0,0.8375,0.625,0.1875,5.273007,7.0,2.67902775,1.077281
0,1,0,1.5875,1.225,0.4375,38.9805625,11.0,17.6617385,7.66853975
0,1,0,1.55,1.1625,0.475,38.03085425,11.0,16.17338975,9.00096625
0,0,1,1.4375,1.2125,0.4125,29.49765475,14.0,11.8784405,7.484268
0,1,0,1.25,0.9125,0.325,16.85377775,9.0,8.7599955,3.07592075
0,0,1,1.35,0.9625,0.35,21.70154225,10.0,9.25611175,3.288542
1,0,0,0.8375,0.6125,0.225,4.72019175,6.0,1.68679525,1.13398
1,0,0,0.625,0.45,0.15,2.0695135,5.0,0.793786,0.4819415
0,1,0,1.45,1.125,0.3875,23.45921125,8.0,9.1001895,5.59902625
1,0,0,0.5375,0.375,0.075,1.09145575,5.0,0.32601925,0.1417475
1,0,0,0.6375,0.4625,0.1625,2.097863,4.0,0.86465975,0.46776675
1,0,0,0.925,0.7,0.2125,6.1518415,6.0,3.10427025,0.9922325
0,0,1,1.0125,0.8125,0.275,10.07824725,9.0,4.2807745,1.7860185
0,1,0,1.55,1.1875,0.4875,38.51279575,10.0,16.82542825,9.53960675
1,0,0,0.9625,0.725,0.225,6.577084,7.0,2.42388225,1.40330025
0,0,1,1.25,1.0,0.375,22.92057075,13.0,7.7394135,3.175144
0,1,0,1.2875,1.0,0.35,17.95940825,9.0,8.164656,4.1106775
0,1,0,0.7375,0.5625,0.225,3.92640575,9.0,1.360776,1.304077
1,0,0,1.0,0.7625,0.25,9.68135425,7.0,4.989512,1.77184375
0,0,1,1.6875,1.3375,0.55,45.472598,14.0,17.50581625,12.06271225
0,1,0,0.9875,0.7,0.2,7.540967,12.0,2.82077525,1.871067
0,1,0,0.7125,0.5375,0.1875,3.005047,5.0,1.17650425,0.6520385
1,0,0,0.9125,0.675,0.2125,5.5848515,6.0,2.31048425,0.92135875
0,1,0,1.575,1.2625,0.3875,31.3261975,11.0,13.947954,6.406987
0,0,1,1.8875,1.5625,0.525,71.0154975,11.0,33.92017675,14.5432935
1,0,0,1.4375,1.075,0.325,21.04950375,8.0,8.20718025,5.68407475
0,1,0,1.2875,1.0,0.35,20.87940675,16.0,8.37727725,5.216308
0,0,1,1.525,1.2125,0.525,38.11590275,20.0,15.1669825,6.25106475
0,1,0,1.5625,1.175,0.425,33.06969175,11.0,13.05494475,7.27164675
0,1,0,1.4125,1.1375,0.4625,26.26581175,16.0,10.035723,4.46504625
0,1,0,1.775,1.4125,0.5,45.3875495,11.0,20.014747,9.1001895
0,1,0,1.5375,1.1875,0.4375,34.699788,9.0,17.10892325,7.3992195
0,0,1,1.4875,1.1625,0.3875,29.086587,12.0,13.16834275,3.175144
0,1,0,1.4,1.1625,0.3625,25.16018125,9.0,9.48290775,6.23689
1,0,0,1.0625,0.8125,0.275,11.4815475,8.0,4.80524025,2.608154
0,0,1,1.7625,1.4,0.5125,67.5001595,10.0,28.10852925,14.18892475
0,1,0,1.1,0.9125,0.3125,14.628342,10.0,6.10931725,3.231843
0,1,0,1.5625,1.2,0.4625,34.20367175,8.0,16.6411565,8.221355
0,0,1,1.2875,1.0,0.425,22.566202,16.0,7.314171,4.97533725
0,0,1,1.5,1.2625,0.475,32.0065855,13.0,12.43125575,7.257472
1,0,0,0.4875,0.3375,0.1,0.92135875,4.0,0.38271825,0.1417475
0,1,0,1.4875,1.1375,0.3875,29.5118295,14.0,11.793392,5.96756975
0,0,1,1.5625,1.225,0.4375,34.9549335,11.0,15.77649675,7.0023265
0,1,0,1.475,1.1125,0.35,26.3933845,12.0,10.092422,6.633783
0,1,0,1.4875,1.1875,0.4,37.35046625,21.0,11.566596,6.633783
0,1,0,1.5,1.2,0.4375,34.8415355,13.0,11.69416875,7.75358825
0,1,0,1.425,1.1625,0.3125,24.0687255,15.0,10.73028575,5.00368675
0,0,1,1.175,0.9,0.325,13.380964,10.0,5.159609,3.231843
0,0,1,1.2875,1.075,0.35,23.643483,8.0,10.4042665,5.6699
0,0,1,1.775,1.325,0.4875,53.14113775,12.0,19.15008725,11.52407175
0,1,0,1.2125,1.025,0.375,19.731252,13.0,6.81805475,4.60679375
0,1,0,0.9375,0.75,0.25,6.98815175,11.0,2.948348,1.34660125
0,1,0,1.5375,1.1875,0.3875,30.43318825,11.0,12.40290625,7.32834575
1,0,0,1.0125,0.7875,0.2625,9.8372765,9.0,4.55009475,2.22543575
0,0,1,1.8,1.4375,0.5375,59.53395,12.0,24.28134675,13.67863375
0,0,1,1.525,1.2375,0.4125,30.71668325,9.0,12.82814875,7.7394135
1,0,0,1.4625,1.125,0.375,25.27357925,8.0,11.26892625,5.76912325
0,1,0,1.4375,1.0875,0.325,28.64716975,10.0,10.432616,6.293589
1,0,0,1.1,0.875,0.275,10.78698475,6.0,4.46504625,2.53728025
1,0,0,0.5375,0.3875,0.15,1.48834875,5.0,0.5953395,0.46776675
0,1,0,1.475,1.15,0.35,28.462898,9.0,14.061352,6.13766675
1,0,0,1.05,0.775,0.25,7.95203475,8.0,3.18931875,1.74349425
0,1,0,1.625,1.275,0.4375,37.32211675,12.0,17.98775775,7.38504475
1,0,0,0.6875,0.5125,0.1625,2.8632995,5.0,1.1623295,0.5953395
0,1,0,0.8,0.6125,0.1875,4.40834725,11.0,1.65844575,1.077281
1,0,0,1.4375,1.125,0.3375,23.37416275,11.0,9.56795625,5.99591925
1,0,0,0.9125,0.675,0.225,6.10931725,6.0,2.84912475,1.3891255
1,0,0,0.875,0.65,0.2375,5.9817445,7.0,2.438057,1.587572
0,0,1,1.4375,1.125,0.425,29.69610125,18.0,10.70193625,4.83358975
1,0,0,1.275,0.9875,0.3875,15.29455525,8.0,6.98815175,3.07592075
1,0,0,1.2875,1.0375,0.3375,20.19901875,10.0,8.0796075,4.309124
0,1,0,1.225,0.8875,0.3875,27.8108595,8.0,13.1825175,5.71242425
1,0,0,1.3,0.95,0.2875,18.83824275,7.0,9.31281075,4.819415
0,0,1,1.2875,1.0625,0.3375,20.184844,11.0,7.55514175,4.55009475
1,0,0,0.975,0.7375,0.2375,5.7549485,7.0,2.48058125,1.2757275
0,1,0,1.5625,1.2625,0.5375,40.97920225,22.0,14.061352,8.1363065
0,1,0,1.475,1.15,0.3625,26.3366855,10.0,10.77281,6.80388
0,1,0,1.4,1.125,0.35,25.51455,7.0,13.380964,5.159609
0,0,1,1.3375,1.0625,0.3875,22.01338675,16.0,8.561549,4.43669675
0,1,0,1.6,1.2875,0.2,29.540179,10.0,14.5999925,4.97533725
1,0,0,1.325,1.05,0.3,16.91047675,7.0,7.24329725,3.9972795
0,1,0,1.7125,1.2625,0.475,43.4597835,10.0,18.9091165,11.49572225
0,0,1,1.2375,0.9375,0.375,16.9246515,11.0,7.41339425,3.8271825
0,1,0,1.25,0.95,0.3875,16.88212725,12.0,6.05261825,4.5642695
0,1,0,1.5875,1.3,0.4375,36.627554,11.0,17.0097,7.6260155
1,0,0,0.9375,0.725,0.2125,6.76135575,7.0,3.345241,1.2757275
1,0,0,1.2875,0.9875,0.3125,15.762322,8.0,7.64019025,2.721552
1,0,0,1.0875,0.8125,0.25,9.695529,6.0,3.78465825,2.36718325
0,1,0,1.575,1.2125,0.4,35.2384285,10.0,17.6617385,7.7961125
0,0,1,1.5875,1.25,0.475,36.570855,8.0,16.8112535,8.63242275
1,0,0,0.7,0.525,0.1875,3.38776525,6.0,1.5025235,0.75126175
0,1,0,1.425,1.125,0.3875,25.798045,14.0,9.241937,5.37223025
0,0,1,1.35,1.05,0.35,22.77882325,9.0,10.77281,5.11708475
1,0,0,1.3,1.0,0.35,17.633389,8.0,7.881161,4.12485225
0,1,0,1.425,1.05,0.35,24.79163775,8.0,11.793392,4.6776675
1,0,0,1.2875,1.0,0.3125,16.79707875,9.0,7.5126175,3.33106625
0,1,0,1.425,1.2,0.45,26.63435525,14.0,11.3114505,5.6699
0,1,0,1.5,1.2375,0.4625,31.59551775,11.0,14.33067225,7.47009325
0,0,1,1.55,1.3,0.5625,33.55163325,23.0,10.716111,7.654365
1,0,0,1.4375,1.1875,0.425,27.4139665,13.0,10.70193625,8.051258
1,0,0,1.3625,1.05,0.4125,25.33027825,8.0,12.00601325,6.22271525
1,0,0,0.75,0.5875,0.2,3.7137845,4.0,1.417475,0.75126175
0,1,0,1.5125,1.1375,0.4,31.28367325,9.0,11.9351395,8.54737425
0,0,1,1.4875,1.125,0.4125,30.6458095,12.0,13.891255,7.15824875
0,0,1,1.2625,1.0625,0.35,24.097075,19.0,7.7961125,4.60679375
1,0,0,0.925,0.675,0.2375,6.577084,6.0,3.75630875,1.1623295
0,0,1,1.4875,1.1375,0.35,25.911443,9.0,11.04213025,6.30776375
0,1,0,1.4625,1.0125,0.375,35.62114675,15.0,12.3320325,5.726599
1,0,0,0.7875,0.5875,0.175,4.2240755,7.0,1.644271,0.92135875
1,0,0,1.4125,1.05,0.3875,21.0636785,9.0,8.788345,5.273007
0,1,0,1.175,0.9,0.2625,15.422128,7.0,7.654365,3.95475525
0,1,0,1.5125,1.175,0.45,32.33260475,15.0,10.64523725,7.95203475
1,0,0,1.0125,0.775,0.275,25.798045,8.0,11.793392,5.88252125
0,1,0,1.5875,1.2875,0.4,34.23202125,11.0,15.26620575,7.994559
0,1,0,1.7375,1.2875,0.4375,42.99201675,15.0,16.386011,11.63746975
1,0,0,0.9,0.6625,0.2125,5.37223025,6.0,2.05533875,1.45999925
0,0,1,1.5,1.125,0.35,24.6357155,11.0,9.70970375,5.5281525
0,1,0,0.7,0.5,0.2,2.59397925,5.0,0.9355335,0.60951425
0,0,1,1.4125,1.125,0.4,22.5378525,12.0,10.21999475,4.40834725
0,0,1,1.5875,1.2125,0.3875,30.4190135,11.0,13.2392165,5.59902625
0,1,0,1.1875,0.925,0.3125,15.2236815,9.0,6.293589,3.44446425
0,1,0,1.5625,1.2375,0.3875,29.0582375,9.0,13.04077,5.51397775
1,0,0,1.2375,0.95,0.325,14.52911875,7.0,6.19436575,3.288542
0,1,0,1.5,1.2375,0.4125,35.19590425,15.0,13.7495075,7.86698625
1,0,0,1.125,0.8375,0.2625,12.6722265,7.0,6.61960825,4.3374735
1,0,0,1.2,0.8875,0.2875,16.40018575,8.0,7.087375,3.005047
0,0,1,1.5125,1.2125,0.4125,30.43318825,14.0,12.3887315,5.8116475
0,1,0,1.45,1.075,0.325,22.622901,10.0,10.3475675,4.9044635
1,0,0,0.9,0.675,0.2125,5.556502,7.0,2.56562975,0.963883
0,1,0,1.4625,1.1375,0.3625,27.0170735,10.0,11.18387775,7.61184075
1,0,0,1.1625,0.8875,0.3,16.45688475,8.0,7.2291225,2.59397925
0,1,0,1.0,0.8,0.2375,8.5898985,7.0,3.78465825,1.70097
1,0,0,1.35,1.075,0.425,23.700182,9.0,10.56018875,5.14543425
1,0,0,1.325,1.0375,0.3625,26.761928,21.0,10.90038275,5.2446575
0,0,1,1.8125,1.4,0.525,60.6962795,18.0,18.427175,11.283101
0,1,0,1.6625,1.2875,0.5,35.98969025,12.0,14.50076925,7.58349125
1,0,0,1.175,0.8875,0.3,10.44679075,6.0,3.572037,2.36718325
0,0,1,1.025,0.8125,0.2625,10.30504325,10.0,4.5075705,2.1829115
0,0,1,1.425,1.0625,0.325,22.169309,8.0,10.47514025,4.94698775
1,0,0,0.7875,0.575,0.2,3.89805625,5.0,1.54504775,0.8788345
0,0,1,1.675,1.3,0.375,39.859397,13.0,14.7133905,9.865626
0,0,1,1.1625,0.875,0.2875,11.9351395,9.0,4.43669675,2.5798045
0,0,1,1.675,1.4625,0.4,37.1094955,10.0,15.43630275,8.34892775
1,0,0,1.375,1.0625,0.375,21.72989175,8.0,9.6104805,4.989512
1,0,0,0.9125,0.7,0.225,5.556502,7.0,2.45223175,1.020582
0,1,0,1.15,0.8625,0.3,13.99047825,8.0,6.90310325,3.33106625
0,1,0,1.725,1.35,0.4625,45.91201525,24.0,15.1102835,10.0073735
